state,land_class,representative_year,raw_area_ha,effective_weight,effective_area_ha,year_selection_reason,capacity_note,citation_1_title,citation_1_url,citation_1_locator,citation_2_title,citation_2_url,citation_2_locator,evidence_scope,target_match_status,slot_support_status,localization_discount,validation_note,row_id,row_status,supersedes_row_id,state_pass_index,changed_on,change_reason
Eastern Transvaal,desert_or_unusable,1936,0.0,0.0,0.0,Arable land capacity is audited as broad plausible 1936 commercial potential rather than GDP-selected realized output.,"Escarpment-and-lowveld commercial belt with strong reliable crop land, sugar/tobacco/fruit pockets, and substantial mixed-farming acreage.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Mpumalanga row: maize, sugar, tobacco, bananas, livestock strong; tea weaker. Eswatini section: maize/cattle/cotton/tobacco profile is safest before 1936.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"[^mpu]: Mpumalanga produces maize, cotton, sugarcane, tobacco, citrus, and subtropical fruits with beef/dairy/sheep.",regional_proxy,partial_overlap,distinct_slot_supported,0.95,Eastern Transvaal arable capacity uses a bounded Mpumalanga plus Eswatini land-potential proxy.,arable-target-capacity-0030,active,,0,,baseline row
Northern Transvaal,irrigated_perennial,1936,72000.0,1.25,90000.0,Arable land capacity is audited as broad plausible 1936 commercial potential rather than GDP-selected realized output.,"Northern Transvaal is anchored on the Limpopo mixed-farming belt: warm maize, tobacco, cotton, and banana country with broad supporting pasture, but not eastern-escarpment intensity throughout.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Limpopo row: maize, tobacco, cotton, bananas, livestock strong; coffee weaker.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"[^lim]: Limpopo combines citrus, maize, tea/tobacco/groundnuts, cattle, goats, and sheep in a warm subtropical-to-montane gradient.",state_localized,direct,distinct_slot_supported,1.0,Northern Transvaal arable capacity is localized to the Limpopo mixed-farming belt and supporting northern pasture country.,arable-target-capacity-0031,active,,0,,baseline row
Northern Transvaal,reliable_rainfed_crop,1936,360000.0,1.0,360000.0,Arable land capacity is audited as broad plausible 1936 commercial potential rather than GDP-selected realized output.,"Northern Transvaal is anchored on the Limpopo mixed-farming belt: warm maize, tobacco, cotton, and banana country with broad supporting pasture, but not eastern-escarpment intensity throughout.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Limpopo row: maize, tobacco, cotton, bananas, livestock strong; coffee weaker.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"[^lim]: Limpopo combines citrus, maize, tea/tobacco/groundnuts, cattle, goats, and sheep in a warm subtropical-to-montane gradient.",state_localized,direct,distinct_slot_supported,1.0,Northern Transvaal arable capacity is localized to the Limpopo mixed-farming belt and supporting northern pasture country.,arable-target-capacity-0032,active,,0,,baseline row
Northern Transvaal,mixed_farming,1936,450000.0,0.7,315000.0,Arable land capacity is audited as broad plausible 1936 commercial potential rather than GDP-selected realized output.,"Northern Transvaal is anchored on the Limpopo mixed-farming belt: warm maize, tobacco, cotton, and banana country with broad supporting pasture, but not eastern-escarpment intensity throughout.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Limpopo row: maize, tobacco, cotton, bananas, livestock strong; coffee weaker.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"[^lim]: Limpopo combines citrus, maize, tea/tobacco/groundnuts, cattle, goats, and sheep in a warm subtropical-to-montane gradient.",state_localized,direct,distinct_slot_supported,1.0,Northern Transvaal arable capacity is localized to the Limpopo mixed-farming belt and supporting northern pasture country.,arable-target-capacity-0033,active,,0,,baseline row
Northern Transvaal,commercial_pasture,1936,450000.0,0.35,157500.0,Arable land capacity is audited as broad plausible 1936 commercial potential rather than GDP-selected realized output.,"Northern Transvaal is anchored on the Limpopo mixed-farming belt: warm maize, tobacco, cotton, and banana country with broad supporting pasture, but not eastern-escarpment intensity throughout.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Limpopo row: maize, tobacco, cotton, bananas, livestock strong; coffee weaker.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"[^lim]: Limpopo combines citrus, maize, tea/tobacco/groundnuts, cattle, goats, and sheep in a warm subtropical-to-montane gradient.",state_localized,direct,distinct_slot_supported,1.0,Northern Transvaal arable capacity is localized to the Limpopo mixed-farming belt and supporting northern pasture country.,arable-target-capacity-0034,active,,0,,baseline row
Northern Transvaal,marginal_grazing,1936,675000.0,0.1,67500.0,Arable land capacity is audited as broad plausible 1936 commercial potential rather than GDP-selected realized output.,"Northern Transvaal is anchored on the Limpopo mixed-farming belt: warm maize, tobacco, cotton, and banana country with broad supporting pasture, but not eastern-escarpment intensity throughout.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Limpopo row: maize, tobacco, cotton, bananas, livestock strong; coffee weaker.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"[^lim]: Limpopo combines citrus, maize, tea/tobacco/groundnuts, cattle, goats, and sheep in a warm subtropical-to-montane gradient.",state_localized,direct,distinct_slot_supported,1.0,Northern Transvaal arable capacity is localized to the Limpopo mixed-farming belt and supporting northern pasture country.,arable-target-capacity-0035,active,,0,,baseline row
Northern Transvaal,desert_or_unusable,1936,0.0,0.0,0.0,Arable land capacity is audited as broad plausible 1936 commercial potential rather than GDP-selected realized output.,"Northern Transvaal is anchored on the Limpopo mixed-farming belt: warm maize, tobacco, cotton, and banana country with broad supporting pasture, but not eastern-escarpment intensity throughout.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Limpopo row: maize, tobacco, cotton, bananas, livestock strong; coffee weaker.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"[^lim]: Limpopo combines citrus, maize, tea/tobacco/groundnuts, cattle, goats, and sheep in a warm subtropical-to-montane gradient.",state_localized,direct,distinct_slot_supported,1.0,Northern Transvaal arable capacity is localized to the Limpopo mixed-farming belt and supporting northern pasture country.,arable-target-capacity-0036,active,,0,,baseline row
Transorangia,irrigated_perennial,1936,0.0,1.25,0.0,Arable land capacity is audited as broad plausible 1936 commercial potential rather than GDP-selected realized output.,Classic interior cereal-and-stock heartland with broad effective commercial land but less perennial intensity than the Cape or eastern lowveld.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Free State row: maize, wheat, livestock strong; tobacco weaker.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,[^fs]: Free State is a major maize and wheat province with strong cattle and sheep grazing.,state_localized,direct,distinct_slot_supported,1.0,Transorangia arable capacity rows are treated as state-localized effective commercial land.,arable-target-capacity-0037,active,,0,,baseline row
Transorangia,reliable_rainfed_crop,1936,700000.0,1.0,700000.0,Arable land capacity is audited as broad plausible 1936 commercial potential rather than GDP-selected realized output.,Classic interior cereal-and-stock heartland with broad effective commercial land but less perennial intensity than the Cape or eastern lowveld.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Free State row: maize, wheat, livestock strong; tobacco weaker.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,[^fs]: Free State is a major maize and wheat province with strong cattle and sheep grazing.,state_localized,direct,distinct_slot_supported,1.0,Transorangia arable capacity rows are treated as state-localized effective commercial land.,arable-target-capacity-0038,active,,0,,baseline row
Transorangia,mixed_farming,1936,900000.0,0.7,630000.0,Arable land capacity is audited as broad plausible 1936 commercial potential rather than GDP-selected realized output.,Classic interior cereal-and-stock heartland with broad effective commercial land but less perennial intensity than the Cape or eastern lowveld.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Free State row: maize, wheat, livestock strong; tobacco weaker.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,[^fs]: Free State is a major maize and wheat province with strong cattle and sheep grazing.,state_localized,direct,distinct_slot_supported,1.0,Transorangia arable capacity rows are treated as state-localized effective commercial land.,arable-target-capacity-0039,active,,0,,baseline row
Transorangia,commercial_pasture,1936,700000.0,0.35,244999.99999999997,Arable land capacity is audited as broad plausible 1936 commercial potential rather than GDP-selected realized output.,Classic interior cereal-and-stock heartland with broad effective commercial land but less perennial intensity than the Cape or eastern lowveld.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Free State row: maize, wheat, livestock strong; tobacco weaker.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,[^fs]: Free State is a major maize and wheat province with strong cattle and sheep grazing.,state_localized,direct,distinct_slot_supported,1.0,Transorangia arable capacity rows are treated as state-localized effective commercial land.,arable-target-capacity-0040,active,,0,,baseline row
Transorangia,marginal_grazing,1936,750000.0,0.1,75000.0,Arable land capacity is audited as broad plausible 1936 commercial potential rather than GDP-selected realized output.,Classic interior cereal-and-stock heartland with broad effective commercial land but less perennial intensity than the Cape or eastern lowveld.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Free State row: maize, wheat, livestock strong; tobacco weaker.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,[^fs]: Free State is a major maize and wheat province with strong cattle and sheep grazing.,state_localized,direct,distinct_slot_supported,1.0,Transorangia arable capacity rows are treated as state-localized effective commercial land.,arable-target-capacity-0041,active,,0,,baseline row
Transorangia,desert_or_unusable,1936,0.0,0.0,0.0,Arable land capacity is audited as broad plausible 1936 commercial potential rather than GDP-selected realized output.,Classic interior cereal-and-stock heartland with broad effective commercial land but less perennial intensity than the Cape or eastern lowveld.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Free State row: maize, wheat, livestock strong; tobacco weaker.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,[^fs]: Free State is a major maize and wheat province with strong cattle and sheep grazing.,state_localized,direct,distinct_slot_supported,1.0,Transorangia arable capacity rows are treated as state-localized effective commercial land.,arable-target-capacity-0042,active,,0,,baseline row
Drakensberg,irrigated_perennial,1936,0.0,1.25,0.0,Arable land capacity is audited as broad plausible 1936 commercial potential rather than GDP-selected realized output.,"Mountain-constrained grain-and-grazing state: real agricultural capacity, but strongly limited by terrain.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Lesotho section: maize, sorghum, wheat, and livestock define the state; mountains are far better as grazing land than plantation land.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"[^les]: Lesotho has maize/wheat/sorghum and pastoral sheep/cattle/goats, especially wool and mohair.",state_localized,direct,distinct_slot_supported,1.0,Drakensberg arable capacity rows are treated as state-localized effective commercial land.,arable-target-capacity-0043,active,,0,,baseline row
Drakensberg,reliable_rainfed_crop,1936,120000.0,1.0,120000.0,Arable land capacity is audited as broad plausible 1936 commercial potential rather than GDP-selected realized output.,"Mountain-constrained grain-and-grazing state: real agricultural capacity, but strongly limited by terrain.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Lesotho section: maize, sorghum, wheat, and livestock define the state; mountains are far better as grazing land than plantation land.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"[^les]: Lesotho has maize/wheat/sorghum and pastoral sheep/cattle/goats, especially wool and mohair.",state_localized,direct,distinct_slot_supported,1.0,Drakensberg arable capacity rows are treated as state-localized effective commercial land.,arable-target-capacity-0044,active,,0,,baseline row
Drakensberg,mixed_farming,1936,250000.0,0.7,175000.0,Arable land capacity is audited as broad plausible 1936 commercial potential rather than GDP-selected realized output.,"Mountain-constrained grain-and-grazing state: real agricultural capacity, but strongly limited by terrain.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Lesotho section: maize, sorghum, wheat, and livestock define the state; mountains are far better as grazing land than plantation land.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"[^les]: Lesotho has maize/wheat/sorghum and pastoral sheep/cattle/goats, especially wool and mohair.",state_localized,direct,distinct_slot_supported,1.0,Drakensberg arable capacity rows are treated as state-localized effective commercial land.,arable-target-capacity-0045,active,,0,,baseline row
Drakensberg,commercial_pasture,1936,500000.0,0.35,175000.0,Arable land capacity is audited as broad plausible 1936 commercial potential rather than GDP-selected realized output.,"Mountain-constrained grain-and-grazing state: real agricultural capacity, but strongly limited by terrain.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Lesotho section: maize, sorghum, wheat, and livestock define the state; mountains are far better as grazing land than plantation land.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"[^les]: Lesotho has maize/wheat/sorghum and pastoral sheep/cattle/goats, especially wool and mohair.",state_localized,direct,distinct_slot_supported,1.0,Drakensberg arable capacity rows are treated as state-localized effective commercial land.,arable-target-capacity-0046,active,,0,,baseline row
Drakensberg,marginal_grazing,1936,250000.0,0.1,25000.0,Arable land capacity is audited as broad plausible 1936 commercial potential rather than GDP-selected realized output.,"Mountain-constrained grain-and-grazing state: real agricultural capacity, but strongly limited by terrain.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Lesotho section: maize, sorghum, wheat, and livestock define the state; mountains are far better as grazing land than plantation land.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"[^les]: Lesotho has maize/wheat/sorghum and pastoral sheep/cattle/goats, especially wool and mohair.",state_localized,direct,distinct_slot_supported,1.0,Drakensberg arable capacity rows are treated as state-localized effective commercial land.,arable-target-capacity-0047,active,,0,,baseline row
Drakensberg,desert_or_unusable,1936,0.0,0.0,0.0,Arable land capacity is audited as broad plausible 1936 commercial potential rather than GDP-selected realized output.,"Mountain-constrained grain-and-grazing state: real agricultural capacity, but strongly limited by terrain.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Lesotho section: maize, sorghum, wheat, and livestock define the state; mountains are far better as grazing land than plantation land.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"[^les]: Lesotho has maize/wheat/sorghum and pastoral sheep/cattle/goats, especially wool and mohair.",state_localized,direct,distinct_slot_supported,1.0,Drakensberg arable capacity rows are treated as state-localized effective commercial land.,arable-target-capacity-0048,active,,0,,baseline row
Botswana,irrigated_perennial,1936,0.0,1.25,0.0,Arable land capacity is audited as broad plausible 1936 commercial potential rather than GDP-selected realized output.,"Livestock-first dryland state with only narrow cereal corridors; low cap is driven by land quality, not output poverty alone.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Botswana section: cattle first, with maize, sorghum, and millet only in the northeast and eastern corridor.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"[^bot]: Botswana is drought-prone and dominated by cattle, goats, and crops such as maize and sorghum.",state_localized,direct,distinct_slot_supported,1.0,Botswana arable capacity rows are treated as state-localized effective commercial land.,arable-target-capacity-0049,active,,0,,baseline row
Botswana,reliable_rainfed_crop,1936,50000.0,1.0,50000.0,Arable land capacity is audited as broad plausible 1936 commercial potential rather than GDP-selected realized output.,"Livestock-first dryland state with only narrow cereal corridors; low cap is driven by land quality, not output poverty alone.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Botswana section: cattle first, with maize, sorghum, and millet only in the northeast and eastern corridor.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"[^bot]: Botswana is drought-prone and dominated by cattle, goats, and crops such as maize and sorghum.",state_localized,direct,distinct_slot_supported,1.0,Botswana arable capacity rows are treated as state-localized effective commercial land.,arable-target-capacity-0050,active,,0,,baseline row
Botswana,mixed_farming,1936,50000.0,0.7,35000.0,Arable land capacity is audited as broad plausible 1936 commercial potential rather than GDP-selected realized output.,"Livestock-first dryland state with only narrow cereal corridors; low cap is driven by land quality, not output poverty alone.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Botswana section: cattle first, with maize, sorghum, and millet only in the northeast and eastern corridor.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"[^bot]: Botswana is drought-prone and dominated by cattle, goats, and crops such as maize and sorghum.",state_localized,direct,distinct_slot_supported,1.0,Botswana arable capacity rows are treated as state-localized effective commercial land.,arable-target-capacity-0051,active,,0,,baseline row
Botswana,commercial_pasture,1936,500000.0,0.35,175000.0,Arable land capacity is audited as broad plausible 1936 commercial potential rather than GDP-selected realized output.,"Livestock-first dryland state with only narrow cereal corridors; low cap is driven by land quality, not output poverty alone.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Botswana section: cattle first, with maize, sorghum, and millet only in the northeast and eastern corridor.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"[^bot]: Botswana is drought-prone and dominated by cattle, goats, and crops such as maize and sorghum.",state_localized,direct,distinct_slot_supported,1.0,Botswana arable capacity rows are treated as state-localized effective commercial land.,arable-target-capacity-0052,active,,0,,baseline row
Botswana,marginal_grazing,1936,150000.0,0.1,15000.0,Arable land capacity is audited as broad plausible 1936 commercial potential rather than GDP-selected realized output.,"Livestock-first dryland state with only narrow cereal corridors; low cap is driven by land quality, not output poverty alone.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Botswana section: cattle first, with maize, sorghum, and millet only in the northeast and eastern corridor.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"[^bot]: Botswana is drought-prone and dominated by cattle, goats, and crops such as maize and sorghum.",state_localized,direct,distinct_slot_supported,1.0,Botswana arable capacity rows are treated as state-localized effective commercial land.,arable-target-capacity-0053,active,,0,,baseline row
Botswana,desert_or_unusable,1936,0.0,0.0,0.0,Arable land capacity is audited as broad plausible 1936 commercial potential rather than GDP-selected realized output.,"Livestock-first dryland state with only narrow cereal corridors; low cap is driven by land quality, not output poverty alone.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Botswana section: cattle first, with maize, sorghum, and millet only in the northeast and eastern corridor.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"[^bot]: Botswana is drought-prone and dominated by cattle, goats, and crops such as maize and sorghum.",state_localized,direct,distinct_slot_supported,1.0,Botswana arable capacity rows are treated as state-localized effective commercial land.,arable-target-capacity-0054,active,,0,,baseline row
Lourenço Marques,irrigated_perennial,1936,180000.0,1.25,191250.0,Arable land capacity is audited as broad plausible 1936 commercial potential rather than GDP-selected realized output.,"Maputo-Gaza littoral and lower-Limpopo lowland with strong mixed commercial potential across irrigated, rainfed, and coastal systems; this is not a whole-Mozambique land claim.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Mozambique section: the south coast and lower Limpopo suit maize, millet/sorghum, late-colonial rice, bananas, and limited sugar; colonial cotton also appears in parts of the lower Limpopo.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"[^smz]: Mozambican family farming includes maize and rice, with plantation sugar and southward irrigation especially along the Limpopo.",regional_proxy,partial_overlap,distinct_slot_supported,0.85,Lourenço Marques arable capacity is bounded to the Maputo-Gaza littoral and lower Limpopo lowland rather than to whole-Mozambique potential.,arable-target-capacity-0055,active,,0,,baseline row
Lourenço Marques,reliable_rainfed_crop,1936,850000.0,1.0,722500.0,Arable land capacity is audited as broad plausible 1936 commercial potential rather than GDP-selected realized output.,"Maputo-Gaza littoral and lower-Limpopo lowland with strong mixed commercial potential across irrigated, rainfed, and coastal systems; this is not a whole-Mozambique land claim.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Mozambique section: the south coast and lower Limpopo suit maize, millet/sorghum, late-colonial rice, bananas, and limited sugar; colonial cotton also appears in parts of the lower Limpopo.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"[^smz]: Mozambican family farming includes maize and rice, with plantation sugar and southward irrigation especially along the Limpopo.",regional_proxy,partial_overlap,distinct_slot_supported,0.85,Lourenço Marques arable capacity is bounded to the Maputo-Gaza littoral and lower Limpopo lowland rather than to whole-Mozambique potential.,arable-target-capacity-0056,active,,0,,baseline row
Lourenço Marques,mixed_farming,1936,1000000.0,0.7,595000.0,Arable land capacity is audited as broad plausible 1936 commercial potential rather than GDP-selected realized output.,"Maputo-Gaza littoral and lower-Limpopo lowland with strong mixed commercial potential across irrigated, rainfed, and coastal systems; this is not a whole-Mozambique land claim.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Mozambique section: the south coast and lower Limpopo suit maize, millet/sorghum, late-colonial rice, bananas, and limited sugar; colonial cotton also appears in parts of the lower Limpopo.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"[^smz]: Mozambican family farming includes maize and rice, with plantation sugar and southward irrigation especially along the Limpopo.",regional_proxy,partial_overlap,distinct_slot_supported,0.85,Lourenço Marques arable capacity is bounded to the Maputo-Gaza littoral and lower Limpopo lowland rather than to whole-Mozambique potential.,arable-target-capacity-0057,active,,0,,baseline row
Lourenço Marques,commercial_pasture,1936,450000.0,0.35,133875.0,Arable land capacity is audited as broad plausible 1936 commercial potential rather than GDP-selected realized output.,"Maputo-Gaza littoral and lower-Limpopo lowland with strong mixed commercial potential across irrigated, rainfed, and coastal systems; this is not a whole-Mozambique land claim.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Mozambique section: the south coast and lower Limpopo suit maize, millet/sorghum, late-colonial rice, bananas, and limited sugar; colonial cotton also appears in parts of the lower Limpopo.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"[^smz]: Mozambican family farming includes maize and rice, with plantation sugar and southward irrigation especially along the Limpopo.",regional_proxy,partial_overlap,distinct_slot_supported,0.85,Lourenço Marques arable capacity is bounded to the Maputo-Gaza littoral and lower Limpopo lowland rather than to whole-Mozambique potential.,arable-target-capacity-0058,active,,0,,baseline row
Lourenço Marques,marginal_grazing,1936,175000.0,0.1,14875.0,Arable land capacity is audited as broad plausible 1936 commercial potential rather than GDP-selected realized output.,"Maputo-Gaza littoral and lower-Limpopo lowland with strong mixed commercial potential across irrigated, rainfed, and coastal systems; this is not a whole-Mozambique land claim.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Mozambique section: the south coast and lower Limpopo suit maize, millet/sorghum, late-colonial rice, bananas, and limited sugar; colonial cotton also appears in parts of the lower Limpopo.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"[^smz]: Mozambican family farming includes maize and rice, with plantation sugar and southward irrigation especially along the Limpopo.",regional_proxy,partial_overlap,distinct_slot_supported,0.85,Lourenço Marques arable capacity is bounded to the Maputo-Gaza littoral and lower Limpopo lowland rather than to whole-Mozambique potential.,arable-target-capacity-0059,active,,0,,baseline row
